dataset_name,subset,year,file_name,size,date_modified,url
SINAN_FINAIS,hantavirose,2011,HANTMG11.dbc,5.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2012,HANTMG12.dbc,5.5kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2013,HANTMG13.dbc,5.9kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2014,HANTMG14.dbc,5.4kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2007,HANTMS07.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2008,HANTMS08.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2009,HANTMS09.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2010,HANTMS10.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2011,HANTMS11.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2012,HANTMS12.dbc,4.0kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2013,HANTMS13.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2014,HANTMS14.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2007,HANTMT07.dbc,7.3kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2008,HANTMT08.dbc,6.2kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2009,HANTMT09.dbc,6.3kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2010,HANTMT10.dbc,7.4kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2011,HANTMT11.dbc,4.9kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2012,HANTMT12.dbc,5.7kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2013,HANTMT13.dbc,6.7kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2014,HANTMT14.dbc,5.7kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2007,HANTPA07.dbc,4.5kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2008,HANTPA08.dbc,4.9kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2009,HANTPA09.dbc,4.9kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2010,HANTPA10.dbc,4.0kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2011,HANTPA11.dbc,4.9kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2012,HANTPA12.dbc,4.4kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2013,HANTPA13.dbc,4.2kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2014,HANTPA14.dbc,4.1kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2007,HANTPB07.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2008,HANTPB08.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2009,HANTPB09.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2010,HANTPB10.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2011,HANTPB11.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2012,HANTPB12.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2013,HANTPB13.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2014,HANTPB14.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2007,HANTPE07.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2008,HANTPE08.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2009,HANTPE09.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2010,HANTPE10.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2011,HANTPE11.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2012,HANTPE12.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2013,HANTPE13.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2014,HANTPE14.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2007,HANTPI07.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2008,HANTPI08.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2009,HANTPI09.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2010,HANTPI10.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2011,HANTPI11.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2012,HANTPI12.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2013,HANTPI13.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2014,HANTPI14.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2007,HANTPR07.dbc,4.4kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2008,HANTPR08.dbc,4.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2009,HANTPR09.dbc,4.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2010,HANTPR10.dbc,5.3kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2011,HANTPR11.dbc,5.2kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2012,HANTPR12.dbc,4.7kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2013,HANTPR13.dbc,5.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2014,HANTPR14.dbc,4.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2007,HANTRJ07.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2008,HANTRJ08.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2009,HANTRJ09.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2010,HANTRJ10.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2011,HANTRJ11.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2012,HANTRJ12.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2013,HANTRJ13.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2014,HANTRJ14.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2007,HANTRN07.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2008,HANTRN08.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2009,HANTRN09.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2010,HANTRN10.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2011,HANTRN11.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2012,HANTRN12.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2013,HANTRN13.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2014,HANTRN14.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2007,HANTRO07.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2008,HANTRO08.dbc,4.1kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2009,HANTRO09.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2010,HANTRO10.dbc,3.9kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2011,HANTRO11.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2012,HANTRO12.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2013,HANTRO13.dbc,4.1kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2014,HANTRO14.dbc,3.9kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2007,HANTRR07.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2008,HANTRR08.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2009,HANTRR09.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2010,HANTRR10.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2011,HANTRR11.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2012,HANTRR12.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2013,HANTRR13.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2014,HANTRR14.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2007,HANTRS07.dbc,5.0kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2008,HANTRS08.dbc,4.4kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2009,HANTRS09.dbc,5.7kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2010,HANTRS10.dbc,5.1kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2011,HANTRS11.dbc,4.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2012,HANTRS12.dbc,4.7kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2013,HANTRS13.dbc,4.7kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2014,HANTRS14.dbc,4.6kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2007,HANTSC07.dbc,6.1kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2008,HANTSC08.dbc,5.9kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2009,HANTSC09.dbc,5.5kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2010,HANTSC10.dbc,6.1kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2011,HANTSC11.dbc,6.3kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2012,HANTSC12.dbc,5.9kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2013,HANTSC13.dbc,6.9kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2014,HANTSC14.dbc,6.0kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2007,HANTSE07.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2008,HANTSE08.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2009,HANTSE09.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2010,HANTSE10.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2011,HANTSE11.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2012,HANTSE12.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2013,HANTSE13.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2014,HANTSE14.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2007,HANTSP07.dbc,6.3kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2008,HANTSP08.dbc,5.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2009,HANTSP09.dbc,5.2kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2010,HANTSP10.dbc,6.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2011,HANTSP11.dbc,6.5kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2012,HANTSP12.dbc,5.3kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2013,HANTSP13.dbc,5.6kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2014,HANTSP14.dbc,5.3kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2007,HANTTO07.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2008,HANTTO08.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2009,HANTTO09.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2010,HANTTO10.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2011,HANTTO11.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2012,HANTTO12.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2013,HANTTO13.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,hantavirose,2014,HANTTO14.dbc,3.8kB,"5/17/19,2:29:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,into_exogena,2008,IEXOAC08.dbc,2.5kB,"5/10/19,3:33:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,into_exogena,2009,IEXOAC09.dbc,2.5kB,"5/10/19,3:33:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,into_exogena,2010,IEXOAC10.dbc,2.8kB,"5/10/19,3:33:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,into_exogena,2011,IEXOAC11.dbc,3.1kB,"5/10/19,3:33:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,into_exogena,2012,IEXOAC12.dbc,2.9kB,"5/10/19,3:33:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,into_exogena,2013,IEXOAC13.dbc,3.4kB,"5/10/19,3:33:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,into_exogena,2014,IEXOAC14.dbc,3.8kB,"5/10/19,3:33:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,into_exogena,2008,IEXOAL08.dbc,73.5kB,"5/10/19,3:33:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,into_exogena,2009,IEXOAL09.dbc,61.0kB,"5/10/19,3:33:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,into_exogena,2010,IEXOAL10.dbc,73.3kB,"5/10/19,3:33:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,into_exogena,2011,IEXOAL11.dbc,85.0kB,"5/10/19,3:33:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,into_exogena,2012,IEXOAL12.dbc,113kB,"5/10/19,3:33:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,into_exogena,2013,IEXOAL13.dbc,188kB,"5/10/19,3:33:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
SINAN_FINAIS,into_exogena,2014,IEXOAL14.dbc,206kB,"5/10/19,3:33:00PM",ftp://ftp.datasus.gov.br/dissemin/publicos/SINAN/DADOS/FINAIS/
